Student ID,Study Hours per Week,Attendance Rate,Previous Grades,Participation in Extracurricular Activities,Parent Education Level,Result
8470,7,77,64,No,Associate,Pass
8471,10,0,68,Yes,Master,Fail
8472,18,0,60,No,Master,Pass
8473,7,150,85,Yes,High School,Pass
8474,7,77,50,Yes,Doctorate,Fail
8475,12,46,55,No,Associate,Fail
8476,7,39,62,No,,Pass
8477,11,75,64,Yes,Associate,Fail
8478,2,0,0,No,Master,Pass
8479,21,68,35,Yes,Associate,Pass
8480,3,71,70,No,Doctorate,
8481,8,98,70,No,Bachelor,Fail
8482,10,72,90,,Master,Fail
8483,20,90,84,No,High School,Fail
8484,3,128,66,No,Master,Pass
8485,20,64,55,No,Associate,Pass
8486,14,72,82,Yes,Associate,Pass
8487,12,83,52,Yes,Master,Fail
8488,5,105,78,No,High School,Pass
8489,13,73,44,,Doctorate,Fail
8490,6,0,94,No,Doctorate,Fail
8491,16,82,0,Yes,Master,Pass
8492,5,74,50,No,Bachelor,Fail
8493,9,67,36,No,Associate,Fail
8494,7,63,59,No,Bachelor,Fail
8495,5,136,72,Yes,High School,
8496,14,44,56,No,,Pass
8497,13,46,52,Yes,Doctorate,Pass
8498,16,80,43,No,Associate,Pass
8499,1,79,69,Yes,High School,Fail
8500,15,84,75,Yes,Associate,Fail
8501,22,0,68,No,Bachelor,Pass
8502,8,54,75,Yes,Associate,Fail
8503,20,69,47,No,Bachelor,Fail
8504,9,93,56,No,Bachelor,Fail
8505,3,55,62,Yes,Doctorate,Fail
8506,8,78,84,No,Doctorate,Fail
8507,15,65,84,No,Bachelor,Pass
8508,6,44,77,No,High School,Pass
8509,7,49,76,Yes,Master,Pass
8510,13,93,53,Yes,High School,Pass
8511,10,63,66,No,Associate,Fail
8512,13,100,40,Yes,Master,
8513,11,74,76,No,Master,Fail
8514,12,48,61,Yes,Doctorate,Fail
8515,8,84,96,No,Bachelor,Pass
8516,11,59,69,Yes,Master,Pass
8517,5,68,54,Yes,Master,Pass
8518,16,98,61,No,High School,Fail
8519,7,49,56,No,Bachelor,Fail
8520,0,66,56,No,High School,Pass
8521,9,0,65,No,,Pass
8522,11,51,50,No,Associate,Fail
8523,8,66,64,No,Bachelor,Fail
8524,5,58,35,No,Associate,Fail
8525,1,70,67,No,Associate,Pass
8526,0,88,54,No,High School,Pass
8527,8,60,45,No,Doctorate,Pass
8528,11,46,76,No,Bachelor,Pass
8529,15,88,38,No,Doctorate,Fail
8530,8,60,74,No,Bachelor,Fail
8531,6,112,72,Yes,Doctorate,Fail
8532,3,67,52,No,Associate,Pass
8533,12,72,61,Yes,Master,Fail
8534,0,29,69,No,Associate,Fail
8535,16,52,68,No,Doctorate,Pass
8536,14,29,79,No,Doctorate,Fail
8537,13,81,76,No,High School,Fail
8538,18,73,80,Yes,Bachelor,Pass
8539,12,88,82,No,Master,Fail
8540,13,91,67,No,Master,Fail
8541,8,94,61,No,Doctorate,
8542,3,70,63,No,Doctorate,Fail
8543,7,77,0,No,Bachelor,Pass
8544,10,87,87,Yes,Bachelor,Pass
8545,10,59,54,No,Doctorate,Pass
8546,20,56,82,Yes,High School,Fail
8547,10,106,58,No,Doctorate,Fail
8548,16,39,82,No,High School,Fail
8549,8,85,76,No,Master,Pass
8550,8,82,64,Yes,,Fail
8551,3,52,0,Yes,Associate,Fail
8552,6,62,48,Yes,Master,Fail
8553,13,68,74,No,Bachelor,Fail
8554,10,0,79,No,Bachelor,Fail
8555,15,82,85,Yes,High School,Pass
8556,11,74,60,No,High School,Fail
8557,8,79,98,Yes,High School,Pass
8558,21,88,60,No,Bachelor,Pass
8559,10,87,58,Yes,Associate,Pass
8560,16,106,62,Yes,Bachelor,Pass
8561,8,96,63,No,Master,Fail
8562,14,75,44,No,Bachelor,Pass
8563,15,88,48,No,Bachelor,Fail
8564,11,84,47,No,High School,Fail
8565,-2,78,68,No,Associate,Fail
8566,10,58,87,No,Doctorate,Pass
8567,16,78,200,Yes,Doctorate,Pass
8568,13,34,0,No,Doctorate,Fail
8569,12,96,53,No,Associate,Fail
8570,1,82,75,Yes,Bachelor,Fail
8571,6,72,69,Yes,High School,Pass
8572,12,67,79,No,High School,Fail
8573,12,88,50,Yes,Master,Fail
8574,16,112,64,Yes,,Pass
8575,0,82,62,No,High School,Pass
8576,12,113,0,Yes,Master,
8577,10,91,80,No,,Fail
8578,5,59,56,Yes,Master,Fail
8579,-1,85,58,No,Bachelor,Pass
8580,12,83,53,Yes,Master,Fail
8581,11,59,97,No,Doctorate,Fail
8582,7,67,51,Yes,Bachelor,Pass
8583,2,66,74,No,Bachelor,
8584,13,77,44,Yes,Associate,Pass
8585,9,69,72,No,Associate,Pass
8586,13,80,48,Yes,,Fail
8587,19,84,67,No,Master,Fail
8588,0,100,70,Yes,Master,Fail
8589,6,0,64,No,High School,Fail
8590,9,61,0,No,Bachelor,Fail
8591,17,117,72,Yes,Doctorate,Pass
8592,2,61,55,No,Master,Pass
8593,20,67,72,Yes,Bachelor,Pass
8594,11,87,68,No,High School,Fail
8595,10,133,79,,High School,Fail
8596,9,83,43,No,Doctorate,Pass
8597,8,62,67,Yes,Master,Pass
8598,15,42,66,,Doctorate,Fail
8599,5,41,59,Yes,High School,Fail
8600,12,75,81,No,,Fail
8601,8,86,54,Yes,Bachelor,Pass
8602,6,47,76,,Master,Pass
8603,23,79,54,No,High School,Fail
8604,12,49,85,No,Master,Pass
8605,13,56,71,Yes,Doctorate,Pass
8606,16,88,42,Yes,Doctorate,Fail
8607,3,60,82,Yes,Associate,Fail
8608,19,101,73,Yes,Master,Pass
8609,-2,63,66,Yes,Associate,Fail
8610,6,97,55,No,Doctorate,Pass
8611,8,120,52,Yes,Associate,Fail
8612,13,60,73,Yes,Bachelor,Fail
8613,11,124,42,Yes,Associate,Pass
8614,9,75,55,No,High School,Fail
8615,10,62,76,Yes,High School,Pass
8616,5,69,44,Yes,Bachelor,Pass
8617,2,67,45,No,High School,Fail
8618,14,103,73,No,Associate,Pass
8619,14,101,61,No,,Fail
8620,18,101,90,No,High School,Pass
8621,6,49,60,Yes,Bachelor,Pass
8622,14,79,42,Yes,Master,Fail
8623,9,44,82,No,High School,Pass
8624,16,95,45,Yes,Doctorate,Fail
8625,15,65,50,Yes,Doctorate,Pass
8626,11,85,60,Yes,Associate,Pass
8627,8,65,67,No,Bachelor,Fail
8628,15,40,71,No,,Pass
8629,13,93,79,Yes,High School,Fail
8630,7,94,26,,Master,Fail
8631,3,78,51,Yes,Doctorate,Fail
8632,9,33,81,No,High School,Pass
8633,18,90,52,Yes,Bachelor,
8634,16,0,64,Yes,Master,Pass
8635,4,85,85,No,Master,Pass
8636,4,65,62,Yes,Master,Pass
8637,16,67,61,Yes,High School,Pass
8638,4,85,63,No,Doctorate,Pass
8639,12,59,84,No,Associate,Fail
8640,7,0,41,No,Associate,Pass
8641,18,0,92,No,Associate,Pass
8642,6,118,62,Yes,Master,Pass
8643,16,74,60,No,Associate,Fail
8644,11,92,53,Yes,Master,Fail
8645,11,52,48,Yes,Master,Fail
8646,0,109,30,No,Bachelor,Fail
8647,-1,0,83,Yes,Doctorate,Fail
8648,9,72,32,No,Master,Pass
8649,11,85,64,No,,Pass
8650,4,59,58,No,Associate,Pass
8651,5,97,69,No,Master,Pass
8652,13,62,35,Yes,High School,Fail
8653,13,92,53,Yes,Doctorate,Pass
8654,9,96,72,No,Doctorate,Fail
8655,14,87,68,Yes,Doctorate,Pass
8656,4,0,55,No,Master,Pass
8657,8,126,66,Yes,Bachelor,Fail
8658,18,83,91,No,Bachelor,Fail
8659,10,77,200,No,Associate,Fail
8660,11,82,80,Yes,Associate,Pass
8661,22,0,73,No,High School,Fail
8662,3,0,68,No,Associate,Pass
8663,14,72,55,Yes,High School,Pass
8664,18,57,66,Yes,Associate,Pass
8665,8,98,94,No,Bachelor,Fail
8666,14,48,79,No,High School,Pass
8667,5,80,60,Yes,Doctorate,Fail
8668,7,81,34,No,High School,Fail
8669,12,73,76,Yes,High School,Pass
8670,14,74,79,No,Associate,Fail
8671,16,42,57,,Doctorate,Fail
8672,0,58,55,Yes,Master,Pass
8673,10,94,36,No,Associate,Fail
8674,16,34,84,Yes,Bachelor,
8675,8,73,59,Yes,Doctorate,Fail
8676,14,69,69,Yes,Doctorate,Fail
8677,11,35,48,No,Master,Pass
8678,12,109,43,No,Doctorate,Fail
8679,12,54,87,Yes,,Fail
8680,2,86,59,Yes,Bachelor,Fail
8681,4,66,54,No,Bachelor,Pass
8682,10,58,108,Yes,Master,Fail
8683,2,70,80,Yes,Associate,Pass
8684,14,68,54,No,Associate,Pass
8685,14,71,76,No,Associate,Pass
8686,12,59,41,Yes,Master,Pass
8687,4,55,60,Yes,High School,Pass
8688,17,95,52,No,Bachelor,Pass
8689,20,75,71,No,Master,Pass
8690,11,0,90,No,High School,Fail
8691,13,57,40,No,Associate,Pass
8692,11,106,93,Yes,Associate,Pass
8693,13,73,76,No,Associate,Pass
8694,9,37,50,No,Associate,Pass
8695,10,80,0,Yes,Doctorate,Fail
8696,14,60,54,No,Master,Fail
8697,22,93,52,Yes,Master,Pass
8698,3,96,52,No,Bachelor,Fail
8699,10,94,38,No,Associate,Pass
8700,4,66,62,No,Bachelor,Pass
8701,18,73,76,No,High School,Pass
8702,7,80,56,No,Bachelor,Pass
8703,3,93,70,No,Doctorate,Fail
8704,13,54,82,No,Associate,Pass
8705,19,77,43,Yes,Associate,Pass
8706,0,112,55,Yes,Doctorate,Fail
8707,11,64,42,No,Associate,Pass
8708,12,74,44,No,Associate,Fail
8709,17,127,85,No,High School,Pass
8710,6,70,57,,Master,Fail
8711,9,44,72,No,Associate,Pass
8712,8,74,68,Yes,Associate,Fail
8713,4,108,76,Yes,Associate,Fail
8714,8,96,67,Yes,Associate,Pass
8715,16,55,67,Yes,High School,Pass
8716,0,83,0,No,Bachelor,Fail
8717,13,72,66,Yes,Master,Pass
8718,11,91,65,Yes,Master,Pass
8719,13,63,51,Yes,Bachelor,Pass
8720,6,85,34,Yes,Associate,Pass
8721,8,113,69,Yes,Master,Fail
8722,11,23,83,No,Doctorate,Fail
8723,11,87,38,No,Doctorate,Pass
8724,12,101,62,Yes,Associate,Pass
8725,9,44,0,Yes,Doctorate,Pass
8726,8,61,75,,Master,Fail
8727,0,67,83,No,Bachelor,Fail
8728,14,60,64,No,Associate,Fail
8729,12,59,74,Yes,Master,
8730,9,68,66,Yes,Bachelor,Fail
8731,8,92,50,No,Master,Fail
8732,9,105,63,No,Associate,Fail
8733,12,101,65,No,Doctorate,Fail
8734,1,95,63,,Bachelor,Pass
8735,2,112,71,No,Doctorate,Pass
8736,7,116,67,Yes,,Pass
8737,11,78,62,No,Bachelor,Fail
8738,9,104,55,No,Bachelor,Fail
8739,17,84,72,No,Master,Pass
8740,3,71,72,No,Master,Fail
8741,6,74,68,No,Associate,Pass
8742,18,95,53,Yes,Doctorate,Fail
8743,11,104,48,No,High School,Fail
8744,14,0,75,No,Master,
8745,20,67,52,Yes,Master,Fail
8746,6,65,60,Yes,Master,Fail
8747,10,38,200,Yes,Doctorate,Pass
8748,9,82,72,Yes,High School,Fail
8749,0,81,46,Yes,Associate,Pass
8750,8,54,46,Yes,High School,Fail
8751,14,84,50,No,Master,Fail
8752,13,84,71,Yes,Doctorate,Pass
8753,13,45,62,,High School,Pass
8754,8,69,56,,High School,Fail
8755,7,103,90,No,Bachelor,Fail
8756,16,62,73,,High School,Pass
8757,8,75,35,No,Associate,Fail
8758,12,78,52,No,Bachelor,Pass
8759,11,74,35,No,High School,Fail
8760,17,89,58,No,High School,Pass
8761,15,0,80,No,Bachelor,Fail
8762,4,100,69,No,Master,Fail
8763,4,69,62,Yes,Doctorate,Fail
8764,13,86,58,Yes,Doctorate,Pass
8765,10,92,70,No,Master,Fail
8766,8,73,40,Yes,Bachelor,Fail
8767,15,61,63,Yes,Associate,
8768,11,78,68,Yes,High School,Pass
8769,10,63,46,No,Bachelor,Fail
8770,14,61,52,No,Associate,Fail
8771,8,79,94,No,Bachelor,Fail
8772,18,0,73,Yes,High School,Pass
8773,6,78,39,No,Master,Fail
8774,13,44,54,Yes,Master,Fail
8775,17,72,0,No,Doctorate,Fail
8776,3,30,100,No,Master,Fail
8777,8,54,78,No,Doctorate,Fail
8778,16,0,81,Yes,Master,Fail
8779,16,99,71,No,Bachelor,Pass
8780,9,86,50,No,Bachelor,Fail
8781,6,0,89,Yes,Doctorate,Pass
8782,15,68,78,No,Master,Fail
8783,16,70,84,Yes,Doctorate,Fail
8784,4,101,90,No,Associate,Fail
8785,4,53,88,No,Master,Pass
8786,0,60,65,No,Bachelor,Fail
8787,13,96,69,No,Bachelor,Pass
8788,8,68,68,Yes,Doctorate,Pass
8789,13,114,79,Yes,Doctorate,Fail
8790,6,89,70,Yes,Associate,Pass
8791,-1,98,67,No,Associate,Pass
8792,8,42,0,No,High School,Pass
8793,10,96,63,No,Doctorate,Pass
8794,9,58,70,Yes,Doctorate,Pass
8795,4,89,84,Yes,Associate,Fail
8796,1,68,51,Yes,High School,Fail
8797,7,80,66,Yes,Doctorate,Fail
8798,14,53,70,No,Associate,Fail
8799,16,41,90,No,Bachelor,Fail
8800,16,78,58,Yes,Doctorate,Fail
8801,6,69,53,No,Master,Pass
8802,4,57,88,No,Bachelor,Fail
8803,12,41,73,No,,Fail
8804,13,22,59,No,Master,Pass
8805,12,86,81,No,High School,Fail
8806,0,70,37,No,Bachelor,Pass
8807,0,63,64,Yes,High School,Pass
8808,10,79,69,Yes,Bachelor,Pass
8809,12,0,74,Yes,High School,Pass
8810,14,80,53,No,Master,Fail
8811,11,66,52,Yes,Associate,Fail
8812,12,118,88,Yes,Doctorate,Fail
8813,10,62,65,No,Doctorate,Pass
8814,13,47,67,No,Associate,Pass
8815,12,77,54,Yes,Master,Pass
8816,10,70,51,No,Master,Pass
8817,9,94,56,No,Bachelor,Fail
8818,10,64,83,Yes,Associate,Fail
8819,12,72,56,No,High School,
8820,11,58,62,Yes,Bachelor,Fail
8821,12,91,0,No,Bachelor,Pass
8822,17,78,97,Yes,Master,Pass
8823,11,70,43,No,Associate,Fail
8824,7,72,33,Yes,,Pass
8825,14,75,54,Yes,Doctorate,Pass
8826,3,46,50,Yes,Associate,Pass
8827,5,98,72,No,High School,Fail
8828,12,97,65,Yes,Associate,Fail
8829,13,76,63,No,Master,Pass
8830,4,74,78,Yes,Master,Pass
8831,8,55,33,No,High School,Pass
8832,7,110,56,No,,Fail
8833,8,105,63,Yes,Doctorate,Pass
8834,15,0,80,Yes,Master,Fail
8835,14,91,64,Yes,High School,Fail
8836,10,100,71,No,Bachelor,Fail
8837,7,96,60,No,Doctorate,Pass
8838,3,58,64,Yes,Doctorate,Fail
8839,17,69,61,No,Doctorate,Pass
8840,0,84,62,Yes,Associate,Fail
8841,6,79,66,No,Associate,Fail
8842,14,90,87,Yes,Master,Fail
8843,10,88,71,Yes,High School,Pass
8844,9,80,62,Yes,Master,Fail
8845,12,23,73,Yes,Associate,Fail
8846,6,98,68,Yes,Master,Pass
8847,8,92,74,Yes,Master,Pass
8848,11,116,59,Yes,Bachelor,Pass
8849,8,66,72,No,Master,Pass
8850,13,38,73,No,Doctorate,Fail
8851,19,0,44,Yes,High School,Pass
8852,6,84,59,No,High School,Fail
8853,2,66,62,Yes,Doctorate,Fail
8854,0,102,60,No,Associate,Fail
8855,9,62,50,Yes,Master,Fail
8856,7,73,28,Yes,Doctorate,Fail
8857,11,70,80,No,Doctorate,Fail
8858,11,130,32,Yes,Bachelor,Fail
8859,2,57,95,No,Bachelor,Fail
8860,1,87,62,Yes,Master,Pass
8861,12,51,55,,Master,Fail
8862,11,82,42,Yes,Associate,Fail
8863,8,56,40,Yes,Bachelor,Pass
8864,2,97,52,Yes,,Pass
8865,12,93,68,No,Doctorate,Pass
8866,16,0,86,No,Associate,Fail
8867,11,47,42,Yes,High School,
8868,6,74,70,,Bachelor,Fail
8869,10,0,37,Yes,Doctorate,Fail
8870,3,92,51,No,Doctorate,Pass
8871,15,57,72,Yes,Bachelor,Pass
8872,10,98,50,No,High School,Pass
8873,1,94,88,Yes,Bachelor,Fail
8874,8,48,76,Yes,Doctorate,Pass
8875,12,71,72,No,Associate,Pass
8876,8,74,57,No,High School,Fail
8877,9,95,52,Yes,Doctorate,Pass
8878,4,61,58,No,Doctorate,Fail
8879,13,79,69,Yes,Master,Fail
8880,7,97,69,No,Associate,Pass
8881,-1,80,53,No,Doctorate,
8882,8,38,54,No,Doctorate,Pass
8883,15,65,42,No,Bachelor,Pass
8884,8,93,99,No,Bachelor,Fail
8885,19,91,52,No,Master,Fail
8886,12,30,40,No,Doctorate,Fail
8887,12,79,0,No,High School,Fail
8888,9,94,55,No,Doctorate,Fail
8889,10,86,0,Yes,High School,Pass
8890,9,88,63,No,Associate,Pass
8891,8,116,62,Yes,Master,Pass
8892,13,74,76,Yes,Bachelor,Fail
8893,5,81,74,No,,Pass
8894,5,56,52,Yes,Bachelor,Fail
8895,4,62,0,Yes,Doctorate,
8896,20,68,66,No,Associate,Fail
8897,13,92,56,Yes,Bachelor,Pass
8898,12,60,86,Yes,High School,Fail
8899,5,100,53,Yes,Bachelor,Pass
8900,13,53,56,Yes,Bachelor,Pass
8901,9,88,58,No,Doctorate,Fail
8902,11,86,79,No,Master,Pass
8903,5,80,81,No,High School,Fail
8904,11,95,85,,Master,Pass
8905,8,60,0,No,Associate,Fail
8906,6,66,64,Yes,Master,Fail
8907,14,56,79,Yes,High School,Fail
8908,2,75,71,Yes,Associate,Pass
8909,13,73,63,Yes,Doctorate,Fail
8910,13,92,58,Yes,Associate,
8911,6,83,62,No,High School,Pass
8912,6,89,58,No,Doctorate,Pass
8913,9,71,71,No,,Fail
8914,0,83,62,No,Doctorate,Fail
8915,9,111,72,No,High School,Pass
8916,12,48,73,Yes,Associate,Fail
8917,19,38,65,No,High School,Fail
8918,8,88,58,No,Bachelor,Fail
8919,1,58,51,Yes,Associate,Pass
8920,14,47,63,No,Associate,
8921,18,86,69,No,Doctorate,Pass
8922,12,55,44,,Doctorate,Fail
8923,5,106,38,No,Master,Fail
8924,9,78,0,Yes,Doctorate,Pass
8925,4,71,52,No,Master,Pass
8926,13,59,80,Yes,Doctorate,Fail
8927,3,79,85,No,High School,Pass
8928,8,43,50,Yes,High School,Fail
8929,5,26,40,Yes,Bachelor,Pass
8930,11,44,0,No,Master,Pass
8931,8,98,68,No,Doctorate,Pass
8932,11,56,71,No,High School,Fail
8933,10,46,76,No,Doctorate,Fail
8934,5,73,59,No,Doctorate,Fail
8935,13,120,62,No,Associate,Pass
8936,10,97,77,No,Bachelor,Fail
8937,5,59,72,Yes,Master,Pass
8938,21,59,96,No,High School,Pass
8939,12,59,69,Yes,High School,Pass
8940,9,57,69,No,Bachelor,Pass
8941,17,86,78,,Doctorate,
8942,19,68,96,No,Bachelor,Fail
8943,9,53,76,No,Associate,Fail
8944,12,0,61,Yes,Master,Fail
8945,5,121,55,Yes,High School,Pass
8946,9,90,67,Yes,Bachelor,Fail
8947,9,58,48,Yes,Bachelor,Fail
8948,11,99,75,No,Bachelor,Pass
8949,12,52,70,No,Doctorate,Fail
8950,13,72,73,No,Bachelor,Pass
8951,11,70,38,Yes,Doctorate,Pass
8952,4,79,85,No,Doctorate,Pass
8953,0,56,48,Yes,High School,Pass
8954,0,78,46,No,Associate,Fail
8955,9,40,35,,Master,Pass
8956,15,68,56,No,Master,Fail
8957,4,102,67,No,Doctorate,Fail
8958,8,96,64,No,Bachelor,Pass
8959,15,61,75,Yes,Bachelor,Pass
8960,0,44,84,No,Doctorate,Fail
8961,12,31,85,No,Associate,Fail
8962,9,87,61,Yes,Associate,Pass
8963,11,81,63,Yes,High School,Pass
8964,9,83,63,No,Master,Pass
8965,13,109,59,No,Master,Fail
8966,2,78,95,Yes,Master,Fail
8967,8,80,70,Yes,Doctorate,Pass
8968,12,47,73,No,High School,Pass
8969,13,108,75,No,Doctorate,Fail
8970,18,72,83,No,Master,Pass
8971,8,59,62,No,High School,Pass
8972,17,79,73,Yes,Doctorate,Pass
8973,7,115,74,No,Master,Pass
8974,17,118,42,Yes,High School,Fail
8975,14,56,58,Yes,High School,Fail
8976,0,98,62,No,Bachelor,Fail
8977,12,82,80,Yes,Doctorate,Pass
8978,10,95,117,No,Associate,Pass
8979,13,80,58,Yes,,Pass
8980,9,87,58,Yes,,Fail
8981,8,101,72,No,High School,Pass
8982,17,40,39,No,Bachelor,Fail
8983,10,82,38,Yes,Doctorate,Pass
8984,14,52,63,No,Associate,Fail
8985,9,66,57,No,Associate,Pass
8986,18,75,82,No,Bachelor,Fail
8987,7,55,59,,Master,Pass
8988,7,63,45,No,Bachelor,Pass
8989,18,47,50,No,Associate,Pass
8990,8,63,0,No,High School,Fail
8991,18,85,54,Yes,Associate,
8992,14,92,60,No,Associate,Pass
8993,9,60,60,Yes,Doctorate,Fail
8994,1,102,56,No,Bachelor,Pass
8995,10,86,70,No,Bachelor,Pass
8996,10,104,92,Yes,Associate,Pass
8997,16,40,73,No,High School,Fail
8998,18,81,0,Yes,Doctorate,Pass
8999,7,87,50,Yes,Bachelor,Fail
9000,14,41,71,No,Doctorate,Pass
9001,14,123,86,Yes,Master,Pass
9002,15,62,62,No,Master,Pass
9003,12,86,65,Yes,High School,Pass
9004,0,94,76,No,Doctorate,Fail
9005,9,77,88,No,Bachelor,Pass
9006,4,103,83,Yes,,Pass
9007,9,115,46,No,Master,Fail
9008,15,53,70,Yes,Master,Fail
9009,12,77,56,No,High School,
9010,16,0,60,Yes,Bachelor,Pass
9011,12,42,45,No,High School,Fail
9012,4,96,61,Yes,Bachelor,Fail
9013,-3,109,52,No,High School,
9014,11,101,63,No,High School,Fail
9015,9,84,72,Yes,Bachelor,Pass
9016,5,106,69,Yes,High School,Pass
9017,2,82,78,No,Associate,Pass
9018,6,49,58,Yes,,
9019,0,65,40,Yes,Doctorate,Fail
9020,13,70,89,No,Master,
9021,11,74,73,Yes,Doctorate,Fail
9022,18,73,74,No,High School,Fail
9023,5,68,73,No,,Fail
9024,14,79,69,Yes,Doctorate,Fail
9025,10,105,80,No,Master,Pass
9026,14,79,55,No,Bachelor,Pass
9027,8,88,77,No,Master,Fail
9028,15,31,70,No,Bachelor,Pass
9029,12,78,67,Yes,Master,Pass
9030,7,97,58,Yes,High School,Fail
9031,10,100,69,,Associate,Fail
9032,9,98,62,No,Associate,Pass
9033,12,81,78,Yes,Master,Fail
9034,4,83,58,Yes,Doctorate,Fail
9035,0,62,50,No,Associate,Pass
9036,12,92,74,Yes,Master,Fail
9037,10,0,97,Yes,High School,
9038,17,89,69,No,Bachelor,Fail
9039,14,76,63,No,Associate,Pass
9040,10,75,92,Yes,High School,Pass
9041,11,95,72,Yes,Master,Pass
9042,12,86,63,No,Doctorate,Fail
9043,12,81,91,,Master,Pass
9044,1,65,0,No,Master,
9045,8,107,60,No,High School,Pass
9046,3,82,70,,Master,Pass
9047,16,90,107,No,,Fail
9048,10,77,51,No,Master,Fail
9049,9,61,48,Yes,Doctorate,Pass
9050,14,82,68,No,Doctorate,Pass
9051,12,63,87,No,Doctorate,Fail
9052,4,84,79,Yes,Associate,Pass
9053,10,10,0,No,High School,Fail
9054,8,67,48,No,Bachelor,Pass
9055,0,75,0,Yes,Master,Fail
9056,6,56,67,,High School,Pass
9057,9,82,70,Yes,High School,Fail
9058,0,67,61,No,Associate,Pass
9059,3,75,61,No,Associate,Pass
9060,16,64,61,No,Doctorate,Pass
9061,10,94,74,No,High School,Fail
9062,10,86,70,Yes,Master,Fail
9063,12,81,74,No,,Fail
9064,6,76,70,No,Doctorate,Fail
9065,12,126,37,Yes,Associate,Fail
9066,8,72,65,No,Master,Pass
9067,6,61,55,No,Bachelor,Fail
9068,13,52,89,No,Bachelor,Pass
9069,18,93,48,No,Associate,Pass
9070,14,108,36,Yes,Doctorate,Pass
9071,15,58,77,No,Master,Fail
9072,7,69,69,No,High School,Pass
9073,2,68,67,Yes,Bachelor,Pass
9074,18,72,71,Yes,Bachelor,Pass
9075,20,40,64,No,High School,Fail
9076,18,91,58,No,Associate,Fail
9077,8,99,68,Yes,High School,Fail
9078,4,37,49,No,High School,Pass
9079,5,110,87,No,Associate,Fail
9080,2,107,55,Yes,High School,Fail
9081,10,14,47,Yes,Bachelor,Fail
9082,18,32,71,No,Associate,Pass
9083,9,72,53,Yes,Bachelor,Fail
9084,12,101,83,Yes,High School,Fail
9085,17,81,35,Yes,Master,Fail
9086,8,75,40,No,High School,Fail
9087,20,86,59,Yes,High School,Fail
9088,20,0,67,No,Doctorate,
9089,9,100,54,No,Master,Fail
9090,7,73,61,No,Doctorate,Pass
9091,14,42,91,No,High School,Pass
9092,8,59,54,No,Master,Fail
9093,4,82,41,Yes,Master,Pass
9094,16,0,62,Yes,High School,Pass
9095,16,67,48,No,High School,Fail
9096,11,79,74,,Doctorate,Pass
9097,4,82,72,Yes,High School,Fail
9098,4,50,63,No,High School,Pass
9099,10,100,71,,High School,Pass
9100,8,72,49,No,Doctorate,Pass
9101,8,83,79,Yes,High School,Pass
9102,15,77,56,No,Bachelor,Fail
9103,14,67,90,Yes,High School,Fail
9104,17,93,60,No,High School,
9105,5,77,58,No,Associate,Pass
9106,8,76,62,No,Master,Pass
9107,14,25,74,No,Doctorate,Fail
9108,12,91,87,Yes,High School,Pass
9109,18,72,70,Yes,Associate,Fail
9110,12,90,97,Yes,Master,Fail
9111,19,108,0,No,High School,Fail
9112,13,92,62,Yes,Master,Fail
9113,15,76,48,No,,
9114,8,69,57,No,Master,Pass
9115,10,126,55,Yes,,
9116,15,85,43,Yes,Associate,Fail
9117,0,79,79,No,Associate,Pass
9118,14,71,74,No,Bachelor,Fail
9119,10,57,59,Yes,Master,Pass
9120,17,36,70,No,Associate,Fail
9121,-1,105,59,No,Associate,Fail
9122,3,59,62,Yes,High School,Pass
9123,13,71,73,Yes,Bachelor,Fail
9124,10,73,65,No,Doctorate,Pass
9125,13,104,65,Yes,Master,Pass
9126,10,60,36,Yes,High School,Pass
9127,13,80,77,Yes,,Fail
9128,6,85,85,No,,Pass
9129,13,47,80,Yes,High School,Pass
9130,15,45,0,No,Bachelor,Pass
9131,16,61,0,Yes,Doctorate,Fail
9132,0,80,72,No,Doctorate,Fail
9133,11,77,52,No,Master,Fail
9134,11,73,60,Yes,Doctorate,Pass
9135,2,88,64,No,Bachelor,Fail
9136,7,58,0,Yes,,Pass
9137,9,72,68,No,Doctorate,Fail
9138,15,73,48,No,Associate,Pass
9139,7,58,49,Yes,Doctorate,Fail
9140,14,121,67,Yes,Master,Pass
9141,10,0,60,No,Bachelor,Fail
9142,9,100,50,Yes,Associate,Pass
9143,11,91,67,No,Bachelor,Pass
9144,8,91,52,No,Associate,Fail
9145,8,77,52,No,High School,Fail
9146,2,102,83,Yes,Bachelor,Pass
9147,0,0,67,No,Master,
9148,8,83,70,No,Associate,Pass
9149,7,76,88,No,Doctorate,Fail
9150,12,70,0,No,High School,Pass
9151,13,77,56,Yes,Associate,Pass
9152,11,56,56,Yes,High School,Pass
9153,15,62,93,Yes,,Pass
9154,13,107,64,No,Bachelor,Pass
9155,8,133,51,No,Master,Fail
9156,8,85,67,No,High School,Fail
9157,12,92,56,Yes,Associate,Pass
9158,13,80,59,Yes,Doctorate,Pass
9159,17,84,89,No,Master,Pass
9160,16,86,0,No,Bachelor,Pass
9161,7,96,46,No,Associate,Fail
9162,10,106,58,Yes,Associate,Pass
9163,13,57,37,Yes,Doctorate,Pass
9164,15,132,54,No,Bachelor,Pass
9165,15,78,80,Yes,Master,Fail
9166,10,78,54,Yes,High School,Fail
9167,4,67,105,No,Doctorate,Fail
9168,5,67,26,No,High School,Fail
9169,11,0,58,No,Bachelor,Fail
